,course_id,urls,title,date_created,num_subscribers,is_paid,price,avg_rating,num_ratings,content_duration
128,4861324,/course/practice-exam-gcp-associate-cloud-engineer-2022/,Practice Exam - GCP Associate Cloud Engineer 2023,2022-09-01T14:20:41Z,11,True,24.99,5.0,1,178
129,5014578,/course/google-gcp-pca/,Google Professional Cloud Architect GCP PCA Practice Test,2022-12-07T19:29:50Z,2,True,19.99,5.0,1,223
130,4908130,/course/googlegcp-professional-cloud-architect-practice-exam-2022/,Google/GCP Professional Cloud Architect Practice Exam 2022,2022-10-01T10:16:19Z,14,True,19.99,5.0,1,200
131,4121752,/course/google-cloud-professional-data-engineer-test-2021/,Google Cloud Professional Data Engineer Certification Test,2021-06-14T04:39:54Z,302,True,29.99,3.85,28,442
132,4342008,/course/gcp-associate-engineer-practice-exam/,Latest Google Cloud Associate Engineer Practice Exam,2021-10-09T16:09:03Z,278,True,19.99,3.6,53,101
133,2732082,/course/the-cloud-solution-architect-presales/,The Cloud Solution Architect (AWS/Azure/GCP) - PreSales,2020-01-01T14:20:44Z,623,True,29.99,4.3,146,3
134,2235384,/course/data-engineering-on-google-cloud-platform/,Data Engineering on Google Cloud platform,2019-02-22T19:37:36Z,3997,True,19.99,4.617647,451,10
135,3740958,/course/machine-learning-masterclass-with-python-tensorflow-gcp/,"Machine Learning Masterclass with Python, TensorFlow, GCP",2021-01-01T06:38:18Z,44,True,84.99,5.0,1,10
136,4825364,/course/gcp-google-certified-associate-cloud-engineer-practice-tests/,GCP Google Certified Associate Cloud Engineer Practice Tests,2022-08-10T08:23:52Z,19,True,19.99,5.0,2,202
137,4563990,/course/professional-cloud-network-engineer-google-cloud-gcp/,Professional Cloud Network Engineer Google Cloud GCP,2022-02-22T10:10:30Z,3,True,34.99,2.5,2,85
138,2031522,/course/google-cloud-platform-professional-cloud-developer/,Google Cloud Platform Professional Cloud Developer Bootcamp,2018-11-17T14:19:43Z,209,True,39.99,4.1,28,21
139,4946004,/course/gcp-cloud-digital-leader-practice-exam/,Google Cloud Digital Leader - 37 GCP Practice Exam Questions,2022-10-25T19:23:06Z,108,True,84.99,4.4,5,37
140,1880916,/course/learn-spark-and-hadoop-overnight-on-gcp/,Learn Spark and Hadoop Overnight on GCP,2018-08-28T07:49:52Z,1445,True,84.99,3.7,21,3.5
141,4188266,/course/ultimate-gcp-professional-data-engineer-practice-test-2021/,Ultimate GCP Professional Data Engineer Practice Test 2021,2021-07-16T13:00:26Z,340,True,39.99,3.75,46,300
142,4916674,/course/google-certified-associate-cloud-engineer-practice-tests-c/,Google Certified Associate Cloud Engineer Practice Tests,2022-10-06T21:09:55Z,6,True,19.99,5.0,1,150
143,2533358,/course/google-kubernetes-engine-hands-on-lab-for-absolute-beginners/,Google Kubernetes Engine (GKE) - A Beginner's Guide,2019-08-29T09:44:29Z,1508,True,34.99,4.0555553,169,3
144,1858932,/course/google-certified-cloud-engineer-associate-training-hcc-gcp-eng-a-pe102/,Google Certified Cloud Engineer Associate Practice Exam 102,2018-08-15T23:29:29Z,3502,True,19.99,3.9,54,7.5
145,4900312,/course/gcp-cloud-digital-leader-pratice-exam/,GCP Cloud Digital Leader - Pratice Exam,2022-09-26T14:01:05Z,7,True,19.99,5.0,4,52
146,4483890,/course/google-cloud-digital-leader-practice-test-2022-new/,Google Cloud Digital Leader Practice Test 2023 [NEW],2022-01-08T15:40:29Z,143,True,24.99,3.25,12,60
147,5121392,/course/serverless-data-architecture-on-google-cloud/,Data Science Model deployments and Cloud Computing on GCP,2023-01-29T13:57:56Z,142,True,34.99,4.75,2,7
148,4113992,/course/google-associate-cloud-engineer-certification-test-2021/,Google Associate Cloud Engineer Certification Test 2022,2021-06-10T10:15:08Z,39,True,29.99,4.1666665,9,750
149,4946034,/course/pcp-cloud-security-engineer-practice-exam/,Practice exams: GCP Professional Cloud Security Engineer,2022-10-25T19:44:09Z,26,True,84.99,5.0,1,30
150,4898302,/course/gcp-professional-cloud-architect-practice-test/,GCP - Professional Cloud Architect Practice Tests - 2023,2022-09-25T01:58:40Z,7,True,19.99,0.0,0,235
151,4536302,/course/gcp-professional-machine-learning-engineer-practice-tests/,GCP  Professional Machine Learning Engineer Practice Tests,2022-02-06T12:28:51Z,94,True,29.99,2.4375,8,66
152,5061834,/course/google-professional-cloud-network-engineer-tz/,GCP-PCNE (Google Professional Cloud Network Engineer),2023-01-05T07:41:08Z,154,True,24.99,0.0,0,81
153,1270948,/course/managing-big-data-on-googles-cloud-platform/,Managing Big Data on Google's Cloud Platform,2017-06-27T18:46:44Z,790,True,19.99,4.2,96,1.5
154,4717554,/course/google-cloud-certified-professional-data-engineer-practice-tests-2023/,GCP Certified Data Engineer - Practice Tests 2023,2022-06-03T20:39:34Z,4903,True,84.99,4.45,10,62
155,58394,/course/sonic_gcp_en/,Good Clinical Practice (GCP),2013-06-05T13:28:33Z,993,True,29.99,4.2916665,303,1.5
156,2909982,/course/ich-gcp-e6-r2-for-investigators-clinical-research-staff/,Good Clinical Practice (ICH GCP) for Clinical Research,2020-03-25T11:24:14Z,1840,True,84.99,4.147059,530,1.5
157,4348454,/course/gcp-machine-learning-engineer-professional-practice-tests-n/,GCP Machine Learning Engineer Professional - Practice tests,2021-10-13T17:59:31Z,116,True,19.99,3.5,11,110
158,3148812,/course/bestcourse-stepbystep/,Ultimate  Google Cloud Platform Concepts for Beginners,2020-05-20T06:18:36Z,235,True,39.99,4.0,2,5
159,5109888,/course/gcp-ace-exam-premium-simulator/,GCP-ACE Exam Premium Simulator,2023-01-24T20:41:24Z,2,True,19.99,5.0,2,100
160,2345096,/course/introduction-to-google-cloud-security-features/,Introduction to Google Cloud Security Features,2019-04-29T21:24:34Z,3598,True,19.99,4.25,54,4
161,2755798,/course/google-bigquery-for-marketers-and-agencies/,Google BigQuery for Marketers and Agencies - 2022,2020-01-13T02:54:17Z,2410,True,84.99,4.25,499,3
162,4802664,/course/gcp-google-cloud-professional-data-engineer-certification/,GCP Google Cloud Professional Data Engineer Certification,2022-07-27T15:47:20Z,6537,True,19.99,4.35,21,240
163,1135406,/course/google-cloud-platform-essentials-training/,Google Cloud Platform Certification Prep - Foundations,2017-03-05T15:28:34Z,156,True,24.99,3.25,32,2
164,3280554,/course/google-professional-cloud-architect-practice-exam/,Google Professional Cloud Architect Practice Exam,2020-06-29T08:54:02Z,24,True,24.99,3.25,2,216
165,4946040,/course/practice-exam-gcp-devops/,Practice exams: GCP Professional Cloud DevOps Engineer,2022-10-25T19:47:02Z,24,True,19.99,5.0,1,10
166,3184044,/course/software-mobile-development-2020/,The complete Google Cloud Platform (GCP) for Beginners,2020-05-29T22:35:12Z,969,True,84.99,3.9,5,5.5
167,4799062,/course/google-cloud-professional-machine-learning-engineer-exam-o/,Google Cloud Professional Machine Learning Engineer Exam,2022-07-25T16:05:18Z,16,True,19.99,5.0,2,60
168,4778202,/course/gcp-associate-cloud-engineer-practice-tests-new/,GCP Associate Cloud Engineer Practice Tests,2022-07-12T17:18:11Z,7,True,19.99,5.0,1,123
169,4310782,/course/gcp-associate-cloud-engineer-certification-practice-exam/,GCP Associate Cloud Engineer - Certification Practice exam,2021-09-21T06:14:25Z,1,True,59.99,4.0,1,180
170,4658874,/course/gcp-professional-cloud-architect-pratice-exam/,GCP Professional Cloud Architect - Pratice Exam,2022-04-25T13:23:40Z,14,True,19.99,4.357143,7,148
171,5091310,/course/google-cloud-digital-leader-certification-bootcamp-2023/,Google Cloud Digital Leader Certification BootCamp 2023,2023-01-16T23:00:40Z,5,True,24.99,4.875,4,4
172,3995546,/course/google-professional-cloud-architecte-gcp-practice-exam/,Google Professional Cloud Architect (GCP) Practice Exam 2023,2021-04-20T19:01:24Z,207,True,19.99,4.0833335,6,203
173,4910984,/course/google-cloud-associate-cloud-engineer-practice-tests-new22/,Google Cloud Associate Cloud Engineer Practice Tests *NEW23*,2022-10-03T12:37:59Z,5,True,29.99,5.0,1,200
174,4321946,/course/google-cloud-professional-cloud-network-engineer-test-2021/,Google Cloud Professional Cloud Network Engineer Test,2021-09-27T13:34:28Z,51,True,29.99,4.071429,7,240
175,2326002,/course/website-hosting-free-forever-on-google-cloud-with-an-amazing-cpanel/,Google Cloud: Host Website Free Forever Using cpanel on GCP,2019-04-17T04:53:58Z,1190,True,19.99,4.15,63,1.5
176,1947148,/course/google-cloud-platform/,How To Install WordPress On Google Cloud,2018-10-03T23:52:17Z,7390,True,19.99,4.75,75,33
177,2480166,/course/gcp-data-engineer-2022-new-exam-pattern-practice-test/,GCP Data Engineer 2022 (New Exam pattern) - Practice Test,2019-07-27T15:30:53Z,105,True,19.99,4.2,26,40
178,3768680,/course/kubernetes-on-gcp/,Kubernetes on GCP - Feb 2021,2021-01-12T07:15:29Z,100,True,84.99,4.05,14,2
179,2672326,/course/google-cloud-machine-learning-with-tensorflow/,Google Cloud Machine Learning with TensorFlow,2019-11-25T11:24:46Z,390,True,84.99,4.4,69,4
180,2816683,/course/gcp-cse-pratice-exam/,GCP Professional Cloud Security Engineer - Pratice Exam,2020-02-16T12:06:22Z,107,True,19.99,4.15,18,50
181,4261502,/course/gcp-and-google-cloud-machine-learning/,GCP And Google Cloud Machine Learning,2021-08-24T20:09:55Z,48,True,84.99,3.0,2,4.5
182,5163988,/course/gcp-professional-cloud-database-engineer-pratice-exam/,GCP Professional Cloud Database Engineer - Pratice Exam,2023-02-17T12:24:46Z,3,True,19.99,5.0,1,112
183,4966186,/course/practice-exam-google-professional-machine-learning-engineer/,Practice Exam - Google Professional ML Engineer 2023,2022-11-07T17:26:33Z,16,True,24.99,4.5,1,53
184,4878666,/course/google-cloud-machine-learning-engineer-certification-prep/,Google Cloud Machine Learning Engineer Certification Prep,2022-09-12T15:19:29Z,1414,True,79.99,4.2971697,165,5.5
185,2963862,/course/ich-gcp-good-clinical-practice-with-explanation/,ICH GCP : Good Clinical Practice (Audio + Test +Certificate),2020-04-06T05:45:03Z,48,True,59.99,4.8,30,1.5
186,4254672,/course/google-cloud-apigee-x-api-management-hands-on-training/,Google Cloud Apigee X API Management - Hands-On Training,2021-08-20T23:01:58Z,317,True,84.99,3.6,53,3
187,4584722,/course/google-associate-cloud-engineer-2022-updated/,Google Associate Cloud Engineer 2022 (Updated),2022-03-07T16:39:14Z,5,True,19.99,4.5,2,175
188,3658828,/course/google-biqquery/,The Complete Google BiqQuery Masterclass: Beginner to Expert,2020-11-25T07:01:28Z,3080,True,74.99,4.3978496,398,8.5
189,4780876,/course/google-cloud-professional-devops-engineer-practice-tests/,Google Cloud Professional DevOps Engineer Exams 2023,2022-07-14T07:49:52Z,718,True,19.99,4.4,5,165
190,4924818,/course/googlegcp-associate-cloud-engineer-ace-practice-exam-2022/,GCP Associate Cloud Engineer (ACE) Practice Exam 2022 (2),2022-10-12T10:26:15Z,0,True,19.99,0.0,0,250
191,4658076,/course/introduction-to-google-cloud-bigquery/,Introduction to Google Cloud BigQuery,2022-04-25T00:00:18Z,1985,True,49.99,4.455224,451,3
192,2249470,/course/talend-open-studio-for-big-data-using-gcp-bigquery/,Get Started ~ Talend/Big Data/GCP BigQuery & Data Studio,2019-03-02T15:12:30Z,143,True,19.99,3.6,29,1
193,4467436,/course/google-cloud-fundamentals/,Google Cloud Fundamentals,2021-12-30T05:15:44Z,799,True,19.99,3.9,25,1.5
194,3335122,/course/serverless-django/,Serverless Django with Docker & Google Cloud Run,2020-07-15T17:19:40Z,14520,True,59.99,4.0,62,2.5
195,4060940,/course/google-professional-cloud-network-engineer-practice-exam-u/,Google Professional Cloud Network Engineer Practice Exam,2021-05-19T10:07:10Z,6,True,79.99,3.75,2,79
196,4651144,/course/practice-exams-gcp-associate-cloud-engineer-tests-2022-r/,Practice Exams | GCP Associate Cloud Engineer Tests 2022,2022-04-20T08:57:41Z,8,True,19.99,1.0,1,186
197,4976202,/course/google-cloud-digital-leader-practice-tests-g/,Google Cloud Digital Leader Practice Tests,2022-11-13T19:41:14Z,10,True,19.99,5.0,1,123
198,2607568,/course/introduction-to-google-cloud-iot/,Introduction to Google Cloud IoT,2019-10-15T10:20:31Z,1364,True,84.99,4.4166665,300,3
199,5069800,/course/google-cloud-professional-devops-engineer-tests/,Google Cloud Professional Devops Engineer Tests 2023,2023-01-08T08:45:39Z,2,True,19.99,5.0,1,81
200,3882376,/course/google-associate-cloud-engineer-exam-2021-practice-papers/,Google Associate Cloud Engineer Exam  2021 Practice Papers,2021-03-01T06:22:12Z,7,True,19.99,4.5,2,144
201,2959716,/course/gcpsecurity/,Google Cloud Security Engineer Certification Practice Exam,2020-04-05T03:40:02Z,87,True,19.99,4.2,19,40
202,1282168,/course/tensorflow-on-googles-cloud-platform-for-data-engineers/,Tensorflow on Google's Cloud Platform for Data Engineers,2017-07-06T15:51:44Z,577,True,19.99,4.15,45,1.5
203,1879550,/course/associate-cloud-engineer-practice-test-google-certification/,Google Certification ACE Practice Test 2023,2018-08-27T14:24:13Z,360,True,29.99,3.5,43,70
204,4085636,/course/google-certified-professional-cloud-developer-tests-2021/,Google Certified Professional Cloud Developer Test 2022,2021-05-29T04:56:34Z,51,True,29.99,2.5714285,7,258
205,4343054,/course/ansible-automation-advance/,Ansible MasterClass :  Ansible Automation with AWS | GCP,2021-10-10T13:22:51Z,440,True,84.99,3.9,46,10
206,4953374,/course/google-cloud-professional-database-engineer-exam-prep/,Google Cloud Professional Database Engineer Exam Prep,2022-10-30T15:40:58Z,386,True,79.99,4.3913045,48,4.5
207,4297870,/course/google-cloud-and-aws-certification/,Google Cloud And AWS Certification,2021-09-14T05:02:30Z,20,True,84.99,4.0,2,2
208,4285822,/course/google-professional-cloud-security-engineer-certification/,Google Professional Cloud Security Engineer Certification,2021-09-07T12:43:05Z,50,True,29.99,3.55,10,130
209,1474682,/course/from-0-to-1-tensorflow-for-deep-learning/,TensorFlow and the Google Cloud ML Engine for Deep Learning,2017-12-19T06:19:22Z,4144,True,84.99,4.3,305,17.5
210,2771132,/course/spark-project-on-cloudera-hadoop-cdh-and-gcp-for-beginners/,Spark Project on Cloudera Hadoop(CDH) and GCP for Beginners,2020-01-21T12:40:51Z,1550,True,19.99,4.25,116,11
211,4283622,/course/good-clinical-practice-gcp-self-assessment-exam/,Good Clinical Practice (GCP) - Self Assessment Exam,2021-09-06T09:12:13Z,29,True,84.99,4.214286,7,60
212,4717380,/course/google-cloud-finops-fundamentals/,Google Cloud FinOps Fundamentals,2022-06-03T17:51:12Z,1421,True,34.99,4.2045455,52,4.5
213,4966680,/course/premium-practice-test-for-gcp-professional-cloud-architect/,Premium Practice Test for GCP Professional Cloud Architect,2022-11-07T23:41:40Z,100,True,19.99,4.5,1,100
214,3202534,/course/google-bigquery-and-postgresql-sql-for-data-analysis/,Google BigQuery & PostgreSQL : Big Query for Data Analysis,2020-06-04T09:49:23Z,156224,True,29.99,4.4313726,1100,11.5
215,1903722,/course/sql-for-data-science-with-google-big-query/,SQL For Data Science With Google Big Query,2018-09-09T19:33:06Z,9081,True,99.99,4.314516,1999,7
216,2830676,/course/introduction-to-good-clinical-practice-gcp/,Introduction to Good Clinical Practice (GCP),2020-02-22T20:45:31Z,297,True,24.99,3.9,46,36
217,4052806,/course/gcpcloud/,Introduction to Google Cloud Platform,2021-05-15T21:22:40Z,2147,True,19.99,4.0729165,80,2.5
218,2874572,/course/apache-beam/,Apache Beam | Google Data Flow (Python),2020-03-16T07:00:56Z,3962,True,24.99,4.428571,532,3
219,4636726,/course/new-google-professional-cloud-security-engineer-exam-m/,New Google Professional Cloud Security Engineer Exam,2022-04-11T03:54:14Z,8,True,19.99,3.75,2,134
220,4418010,/course/looker-complete-guide-to-google-looker-user-and-analyst/,Looker - Complete Guide to Google Looker - User and Analyst,2021-11-27T20:39:56Z,1497,True,94.99,4.509259,270,8
221,2843646,/course/kubernetesexpress/,"React Native with Redux, Firebase, GCP and more.",2020-02-29T19:02:28Z,86,True,84.99,3.75,11,10.5
222,1594160,/course/hands-on-machine-learning-google-cloud-approach/,Machine Learning  & Tensorflow - Google Cloud Approach,2018-03-13T09:29:28Z,654,True,44.99,2.75,126,3
223,2351710,/course/learn-sql-for-data-analysis-with-google-bigquery/,Learn SQL for Data Analysis with Google Big Query,2019-05-04T00:02:44Z,8515,True,79.99,4.267544,2539,2
224,3158396,/course/gcp-compliance-and-managing-clinical-trials-during-covid-19/,GCP Compliance and Managing Clinical Trials during Covid-19,2020-05-22T19:19:56Z,1307,True,84.99,4.2,27,1
225,4549962,/course/google-looker-lookml/,Google Looker Masterclass: Looker & LookML A-Z 2023,2022-02-14T06:24:48Z,17203,True,19.99,4.625,103,7.5
226,1351964,/course/gcp-google-cloud-platform-concepts/,GCP - Google Cloud Platform Concepts,2017-09-15T21:48:16Z,62971,False,Free,4.25,2847,6
227,3608326,/course/google-cloud-fundamentals-101-a-quick-guide-to-learn-gcp/,Google Cloud Fundamentals 101 : A quick guide to learn GCP,2020-11-01T21:16:18Z,12369,False,Free,4.3189654,613,2
228,4254786,/course/my-google-cloud-platform-for-beginners/,My Google Cloud Platform for Beginners,2021-08-21T01:37:58Z,225,False,Free,4.5,2,1
229,3934790,/course/gcp-serverless-functions/,GCP Serverless Functions,2021-03-24T04:56:24Z,2779,False,Free,4.65,41,1.5
230,4295048,/course/google-cloud-platform-masterclass/,Google Cloud Platform MasterClass : 4 GCP Certification in 1,2021-09-12T16:00:50Z,5771,False,Free,4.45,75,1
231,4140730,/course/serverless-gcp/,Serverless Framework + GCP,2021-06-23T04:25:57Z,1312,False,Free,4.25,6,1
232,4008064,/course/ansible-gcp/,Ansible + GCP,2021-04-26T12:29:43Z,2771,False,Free,4.1,30,1
233,4087734,/course/terraform-gcp/,Terraform + GCP,2021-05-30T04:36:26Z,4916,False,Free,4.37931,261,1.5
234,4827444,/course/google-cloud-basics-compute-engine/,Google Cloud Basics: Compute Engine,2022-08-11T13:08:55Z,2690,False,Free,4.428571,24,34
235,2764026,/course/ich-gcp-good-clinical-practice/,ICH-GCP : Good Clinical Practice,2020-01-17T10:23:02Z,2181,False,Free,4.1,168,1.5
236,4101864,/course/history-and-principles-of-ich-gcp-good-clinical-practice/,History and Principles of ICH GCP: Good Clinical Practice,2021-06-05T02:44:51Z,695,False,Free,4.35,52,1
237,2736314,/course/setup-single-node-cloudera-cluster-on-google-cloud/,Setup Single Node Cloudera Cluster on Google Cloud,2020-01-03T14:21:26Z,4976,False,Free,4.7,61,1.5
238,3688994,/course/gcve-basics-google-cloud-vmware-engine/,GCVE Basics - Google Cloud VMware Engine,2020-12-07T22:26:35Z,2220,False,Free,4.35,84,1.5
239,5104512,/course/google-cloud-basics-compute-engine-series2-series-2/,Google Cloud Basics: Compute Engine (Series 2),2023-01-22T19:57:52Z,1076,False,Free,4.75,2,38
240,5104420,/course/gcp-2023-associate-cloud-engineer-practice-test-questions/,GCP-Associate Cloud Engineer (#2023) 100% pass rate,2023-01-22T19:14:06Z,103,True,44.99,0.0,0,212
241,3838622,/course/google-cloud-architect/,Google Cloud Architect Certification 2022,2021-02-10T06:32:24Z,1134,True,84.99,5.0,2,6
242,2651022,/course/google-cloud-associate-engineer-exam-practice-tests/,Google Cloud -  Associate Cloud Engineer | 2023 Exam,2019-11-11T17:20:56Z,417,True,24.99,3.75,80,185
243,4472358,/course/google-associate-cloud-engineer-exam-practice-questions/,Google Associate Cloud  Engineer Exam Practice Questions,2022-01-02T18:25:31Z,10,True,39.99,0.0,0,125
244,4090526,/course/google-professional-cloud-developer-exam-test-sets/,Google Certified Professional Cloud Developer Exam 2023,2021-05-31T11:39:47Z,198,True,84.99,3.0,20,441
245,4208806,/course/cloud-digital-leader-new/,Google Cloud Digital Leader-Practice Test 2023- [New],2021-07-28T04:07:32Z,2424,True,19.99,4.1060605,98,100
246,3666184,/course/google-cloud-certified-associate-cloud-engineer-2021/,Google Cloud Certified – Associate Cloud Engineer [ 2021 ],2020-11-28T09:59:39Z,10,True,19.99,5.0,1,60
247,3232505,/course/google-cloud-serverless/,Serverless Computing On Cloud  (Google + AWS):  2023,2020-06-13T14:22:41Z,285,True,19.99,3.8,21,5
248,4560716,/course/associate-cloud-engineer-google-cloud-gcp/,Associate Cloud Engineer Google Cloud GCP,2022-02-20T11:41:43Z,4,True,39.99,0.0,0,200
249,4187056,/course/google-cloud-associate-cloud-engineer-practice-exams/,Latest 2023 Google Cloud Associate Engineer Practice Exam,2021-07-15T20:10:07Z,1172,True,19.99,3.95,15,308
250,4573922,/course/gcp-professional-cloud-architect-practice-exam/,GCP Professional Cloud Architect: Practice Exam Nov. 2022,2022-02-28T15:45:45Z,14,True,19.99,0.0,0,262
251,3878466,/course/google-professional-cloud-architect-practice-test-2021/,Google Cloud Professional Architect - Practice Test 2023,2021-02-27T06:40:39Z,1364,True,39.99,3.2,42,165
252,4586668,/course/practice-exams-google-cloud-digital-leader-2022/,Google Cloud Digital Leader Practice Tests 2023,2022-03-08T18:57:39Z,378,True,19.99,3.8214285,93,135
253,4659544,/course/google-associate-cloud-engineer-gcp-2022/,Google Associate Cloud Engineer - GCP - 2022,2022-04-25T20:58:02Z,9,True,19.99,0.0,0,192
254,2568976,/course/google-cloud-associate-cloud-engineer-practice-tests/,Google Certified Associate Cloud Engineer Practice Tests,2019-09-20T10:03:49Z,741,True,19.99,3.25,102,300
255,4740444,/course/google-certified-professional-cloud-architect-practice-tests-g/,Google Certified Professional Cloud Architect Practice Tests,2022-06-18T13:58:07Z,11,True,84.99,0.0,0,1249
256,4998632,/course/google-cloud-architect-2023-newest-exam-questions/,Google Professional Cloud Architect  - Practice Exam 2023,2022-11-27T22:43:29Z,14,True,24.99,5.0,2,130
257,3614686,/course/google-professional-cloud-architect-5-practice-tests/,Google || Professional Cloud Architect || 5 Practice Tests,2020-11-04T18:12:52Z,779,True,19.99,4.2777777,9,246
258,3667324,/course/google-cloud-computing-engine-level-1-for-beginners/,Introduction to Google Cloud Computing engine for beginners,2020-11-28T20:32:00Z,203,True,54.99,4.6666665,37,2
259,5075884,/course/practice-tests-google-associate-cloud-engineer-l/,GCP Certification Google Associate Cloud Engineer test 2023,2023-01-10T17:34:00Z,2,True,44.99,0.0,0,180
260,4348448,/course/gcp-professional-cloud-network-engineer-practice-tests/,GCP Professional Cloud Network Engineer - Practice tests,2021-10-13T17:57:31Z,4,True,19.99,0.0,0,110
261,4512796,/course/google-cloud-platform-beginners/,Google Cloud Platform,2022-01-24T17:30:57Z,3665,True,84.99,3.8,26,1
262,5046548,/course/google-cloud-professional-cloud-developer-practice-test-p/,Google Cloud Professional Cloud Developer practice test,2022-12-28T15:15:03Z,41,True,49.99,4.6,5,213
263,4994870,/course/google-professional-cloud-devops-engineer-preparation-new/,Google Professional Cloud DevOps Engineer Preparation - NEW,2022-11-25T08:43:06Z,2,True,59.99,0.0,0,100
264,4945778,/course/practice-exam-gcp-professional-security-engineer-2022/,Practice Exam - GCP Professional Security Engineer 2023,2022-10-25T16:52:46Z,2,True,24.99,0.0,0,86
265,4749058,/course/practice-tests-gcp-data-engineer-certification/,Practice Exam - GCP Professional Data Engineer 2023,2022-06-23T22:38:55Z,4,True,24.99,0.0,0,154
